".\VolumeSampling.exe -i .\model1.obj -o model1.vtk --viscosity 0.05 -r 0.03 -s "0.74 0.74 0.74""
"id","Points:0","Points:1","Points:2"
9875,-0.430935,-0.373706,0.430629
9876,-0.384742,-0.371468,0.422148
9877,-0.339243,-0.371834,0.426677
9878,-0.294385,-0.371899,0.4288
9879,-0.250244,-0.370646,0.428702
9880,-0.206847,-0.376078,0.423085
9881,-0.161764,-0.376879,0.429674
9882,-0.120176,-0.377783,0.409588
9883,-0.0629176,-0.380832,0.398373
9884,-0.00565798,-0.360054,0.401923
9885,0.0493628,-0.363338,0.404961
9886,0.102408,-0.366856,0.405169
9887,0.149635,-0.365053,0.411664
9888,0.196688,-0.3668,0.4103
9889,0.247345,-0.365005,0.407516
9890,0.296424,-0.370104,0.409048
9891,0.347929,-0.370848,0.417188
9892,0.400693,-0.366379,0.405924
9893,0.454246,-0.362192,0.398697
9894,0.516116,-0.36396,0.399522
9895,0.562189,-0.357945,0.40738
9896,-0.475,-0.317727,0.434653
9897,-0.441071,-0.324492,0.458546
9898,-0.39915,-0.323184,0.451296
9899,-0.357653,-0.32339,0.456585
9900,-0.313526,-0.324067,0.456483
9901,-0.269123,-0.32554,0.458276
9902,-0.225029,-0.323321,0.468092
9903,-0.187874,-0.333171,0.448745
9904,-0.146679,-0.335538,0.465181
9905,-0.085318,-0.311795,0.491988
9906,-0.0415789,-0.323414,0.494384
9907,0.0162318,-0.324544,0.434996
9908,0.0803916,-0.321632,0.426034
9909,0.125811,-0.326152,0.441307
9910,0.173878,-0.330584,0.439789
9911,0.222194,-0.331045,0.44167
9912,0.272614,-0.327321,0.439032
9913,0.322343,-0.333593,0.443005
9914,0.375204,-0.329528,0.431167
9915,0.43258,-0.325632,0.430148
9916,0.494455,-0.3205,0.429974
9917,0.553164,-0.316638,0.437445
9918,-0.475,-0.274765,0.415597
9919,-0.435931,-0.275896,0.435288
9920,-0.388112,-0.277363,0.430272
9921,-0.342469,-0.280333,0.431808
9922,-0.296821,-0.280575,0.433405
9923,-0.25306,-0.282394,0.434673
9924,-0.210771,-0.287473,0.432622
9925,-0.16951,-0.291092,0.406704
9926,-0.13129,-0.289416,0.41892
9927,-0.0460342,-0.279441,0.395961
9928,-0.00059618,-0.282917,0.400905
9929,0.0496828,-0.277333,0.400847
9930,0.0994528,-0.28021,0.40344
9931,0.147139,-0.281138,0.406104
9932,0.195916,-0.28127,0.407838
9933,0.244782,-0.285935,0.409266
9934,0.295895,-0.285999,0.412012
9935,0.349589,-0.281277,0.400901
9936,0.403536,-0.279248,0.398732
9937,0.460202,-0.278613,0.398665
9938,0.519393,-0.277075,0.398562
9939,0.56566,-0.274043,0.40854
9940,-0.475,-0.233867,0.444206
9941,-0.419279,-0.234367,0.46182
9942,-0.368567,-0.236175,0.460142
9943,-0.321192,-0.237501,0.46191
9944,-0.275604,-0.237895,0.466029
9945,-0.229377,-0.243209,0.472463
9946,-0.189747,-0.24785,0.451755
9947,-0.140911,-0.240007,0.438161
9948,-0.0893416,-0.251496,0.478745
9949,-0.0258424,-0.233265,0.434758
9950,0.0201473,-0.228767,0.437042
9951,0.0713703,-0.233005,0.432251
9952,0.124256,-0.238153,0.436016
9953,0.173958,-0.23497,0.442066
9954,0.220151,-0.238385,0.441049
9955,0.268101,-0.245808,0.428251
9956,0.321854,-0.243818,0.429017
9957,0.378487,-0.242606,0.429745
9958,0.438003,-0.238796,0.42969
9959,0.498787,-0.235137,0.43021
9960,0.558037,-0.232236,0.4373
9961,-0.475,-0.192385,0.415349
9962,-0.43925,-0.196126,0.437468
9963,-0.390473,-0.196418,0.433242
9964,-0.344846,-0.195597,0.4351
9965,-0.300942,-0.198909,0.433764
9966,-0.256271,-0.204476,0.42819
9967,-0.208435,-0.205263,0.40666
9968,-0.156667,-0.198218,0.403413
9969,-0.105615,-0.194281,0.405313
9970,-0.0529431,-0.192642,0.401979
9971,-0.00358461,-0.194125,0.411669
9972,0.0464692,-0.193788,0.407879
9973,0.0956048,-0.193516,0.409806
9974,0.144358,-0.198108,0.410086
9975,0.195069,-0.200747,0.413841
9976,0.244262,-0.200226,0.410246
9977,0.29698,-0.197015,0.400045
9978,0.349824,-0.196221,0.398534
9979,0.405236,-0.195916,0.399502
9980,0.463085,-0.194468,0.399009
9981,0.523344,-0.192993,0.398358
9982,0.569557,-0.190161,0.408522
9983,-0.475,-0.153219,0.44748
9984,-0.41845,-0.157653,0.46613
9985,-0.369886,-0.154628,0.462844
9986,-0.323403,-0.153592,0.464671
9987,-0.2804,-0.16259,0.464986
9988,-0.229958,-0.154841,0.464328
9989,-0.178531,-0.160404,0.431747
9990,-0.123895,-0.153224,0.439881
9991,-0.07676,-0.148609,0.436752
9992,-0.0255118,-0.147185,0.437747
9993,0.0240294,-0.157524,0.434214
9994,0.0766127,-0.153545,0.436892
9995,0.121598,-0.15074,0.443071
9996,0.168087,-0.16054,0.427591
9997,0.219056,-0.163391,0.432076
9998,0.270274,-0.159038,0.428437
9999,0.325091,-0.1586,0.428594
10000,0.38233,-0.156176,0.428972
10001,0.441237,-0.153224,0.429713
10002,0.502608,-0.150885,0.430349
10003,0.561425,-0.148645,0.436623
10004,-0.475,-0.109014,0.41666
10005,-0.437823,-0.123942,0.440443
10006,-0.391631,-0.115565,0.433979
10007,-0.346278,-0.114213,0.436819
10008,-0.3007,-0.113378,0.436052
10009,-0.259124,-0.120916,0.409488
10010,-0.203595,-0.114538,0.397371
10011,-0.149661,-0.109273,0.406903
10012,-0.101832,-0.109424,0.408295
10013,-0.0527615,-0.108726,0.413207
10014,-0.00480972,-0.109145,0.40639
10015,0.0440302,-0.113298,0.407753
10016,0.0951229,-0.114805,0.411692
10017,0.143658,-0.115635,0.409781
10018,0.194441,-0.114145,0.401972
10019,0.245261,-0.112683,0.398281
10020,0.297209,-0.112201,0.398447
10021,0.350998,-0.111971,0.399575
10022,0.406994,-0.111564,0.400634
10023,0.46609,-0.11001,0.400091
10024,0.526044,-0.108332,0.398275
10025,0.572159,-0.106722,0.407153
10026,-0.475,-0.063768,0.442505
10027,-0.443561,-0.0771477,0.472936
10028,-0.402221,-0.0706832,0.46023
10029,-0.362082,-0.070163,0.470062
10030,-0.319275,-0.0707579,0.460568
10031,-0.277348,-0.0731245,0.477395
10032,-0.237616,-0.0791266,0.429236
10033,-0.175493,-0.0667486,0.436358
10034,-0.126389,-0.0639242,0.434352
10035,-0.0748971,-0.0669675,0.435283
10036,-0.0243173,-0.0673583,0.436229
10037,0.0226365,-0.0664367,0.441023
10038,0.0686519,-0.0726697,0.428236
10039,0.117706,-0.0794488,0.433224
10040,0.167041,-0.0738743,0.427208
10041,0.218862,-0.0740833,0.427786
10042,0.273117,-0.0732832,0.427802
10043,0.328252,-0.0719699,0.428396
10044,0.384753,-0.0705686,0.429317
10045,0.443306,-0.068913,0.43074
10046,0.504943,-0.0670347,0.430723
10047,0.563593,-0.0662617,0.435456
10048,-0.475,-0.0257538,0.415718
10049,-0.433902,-0.0293631,0.443878
10050,-0.388225,-0.0263252,0.435544
10051,-0.345183,-0.0283594,0.439367
10052,-0.301392,-0.0358116,0.427814
10053,-0.254626,-0.023911,0.403554
10054,-0.202579,-0.0277952,0.407289
10055,-0.149981,-0.0247659,0.414906
10056,-0.10151,-0.0247383,0.407424
10057,-0.053132,-0.0248065,0.408798
10058,-0.00425083,-0.0286149,0.41363
10059,0.044634,-0.0304131,0.410851
10060,0.0931115,-0.0296394,0.405421
10061,0.143237,-0.0279291,0.398719
10062,0.194027,-0.0272572,0.398199
10063,0.245299,-0.0270687,0.398395
10064,0.297734,-0.0271649,0.399058
10065,0.351965,-0.027272,0.400323
10066,0.408926,-0.0265327,0.401118
10067,0.46963,-0.0259436,0.404924
10068,0.52722,-0.0250373,0.394451
10069,0.573656,-0.025682,0.406793
10070,-0.475,0.0172322,0.440822
10071,-0.450959,0.0151508,0.473208
10072,-0.405372,0.0168986,0.46487
10073,-0.364107,0.0171831,0.470578
10074,-0.32273,0.0045394,0.472959
10075,-0.289445,0.0146058,0.43056
10076,-0.225599,0.0137974,0.430817
10077,-0.172611,0.0176569,0.436815
10078,-0.123285,0.0160558,0.435706
10079,-0.0752395,0.0223071,0.442396
10080,-0.0288141,0.0212472,0.438683
10081,0.0176865,0.00567776,0.432614
10082,0.0662234,0.00929784,0.428782
10083,0.115546,0.0110103,0.428094
10084,0.168062,0.0120798,0.427737
10085,0.221006,0.0126162,0.427862
10086,0.274389,0.0131226,0.428326
10087,0.329088,0.0136846,0.42875
10088,0.385182,0.0140252,0.42968
10089,0.444045,0.0145954,0.430789
10090,0.507554,0.0157823,0.432284
10091,0.565255,0.0159561,0.436309
10092,-0.475,0.0584911,0.415523
10093,-0.434262,0.0598679,0.443325
10094,-0.387679,0.0588931,0.435512
10095,-0.34339,0.050541,0.442055
10096,-0.30215,0.0605598,0.416413
10097,-0.250469,0.0583826,0.416438
10098,-0.20069,0.0591313,0.407531
10099,-0.150896,0.0592802,0.407096
10100,-0.102545,0.0564924,0.410967
10101,-0.0538407,0.0553904,0.412076
10102,-0.00523166,0.0552103,0.408439
10103,0.0443834,0.056946,0.400165
10104,0.0939662,0.0581492,0.398258
10105,0.143858,0.0586467,0.39774
10106,0.194085,0.0587841,0.397657
10107,0.245163,0.0585698,0.398213
10108,0.297442,0.0580217,0.399224
10109,0.351358,0.0572658,0.400606
10110,0.407843,0.0567816,0.40218
10111,0.467959,0.0561631,0.403658
10112,0.529776,0.0626827,0.395665
10113,0.576161,0.0568744,0.407468
10114,-0.475,0.100114,0.434993
10115,-0.472423,0.099384,0.470465
10116,-0.413076,0.0988518,0.465578
10117,-0.367221,0.0943794,0.472202
10118,-0.330331,0.0985113,0.43973
10119,-0.276119,0.0965914,0.438389
10120,-0.22488,0.0999019,0.436817
10121,-0.172858,0.1026,0.440815
10122,-0.124848,0.104346,0.44236
10123,-0.0796663,0.0956851,0.426662
10124,-0.0303185,0.0918346,0.433632
10125,0.0173573,0.0991448,0.428041
10126,0.0673312,0.0992673,0.428443
10127,0.118189,0.100339,0.428299
10128,0.169369,0.101111,0.428549
10129,0.221205,0.101405,0.428708
10130,0.274125,0.100903,0.428912
10131,0.328491,0.0997902,0.429308
10132,0.384682,0.0983117,0.430548
10133,0.444813,0.0986335,0.432255
10134,0.506033,0.099089,0.434732
10135,0.566418,0.0988073,0.436588
10136,-0.475,0.142383,0.414634
10137,-0.436002,0.15017,0.441264
10138,-0.391435,0.133809,0.436761
10139,-0.348949,0.142194,0.420203
10140,-0.297525,0.142772,0.407592
10141,-0.249356,0.144377,0.407742
10142,-0.199944,0.141102,0.409573
10143,-0.150183,0.140165,0.414106
10144,-0.103305,0.141828,0.408875
10145,-0.0529862,0.143114,0.400199
10146,-0.00366912,0.143972,0.397422
10147,0.0457336,0.144606,0.396818
10148,0.0948497,0.144875,0.396817
10149,0.144207,0.144797,0.397011
10150,0.193992,0.144532,0.397577
10151,0.244542,0.144176,0.398134
10152,0.296324,0.14346,0.399024
10153,0.349952,0.14215,0.400581
10154,0.406693,0.139561,0.402827
10155,0.468549,0.140888,0.406708
10156,0.52999,0.135332,0.396487
10157,0.576939,0.145333,0.409918
10158,-0.475,0.184924,0.433681
10159,-0.462242,0.194011,0.466624
10160,-0.411604,0.187464,0.470083
10161,-0.372129,0.175222,0.448939
10162,-0.326928,0.191093,0.440292
10163,-0.270483,0.189102,0.44215
10164,-0.222532,0.186407,0.441974
10165,-0.177357,0.182667,0.428514
10166,-0.127308,0.179435,0.43345
10167,-0.0797388,0.186899,0.42836
10168,-0.0307347,0.188681,0.428609
10169,0.0188053,0.190442,0.428431
10170,0.0686887,0.191615,0.428218
10171,0.118868,0.192295,0.428182
10172,0.169628,0.19256,0.42811
10173,0.22114,0.192008,0.428286
10174,0.273484,0.190441,0.42883
10175,0.327166,0.187763,0.429687
10176,0.38306,0.18423,0.430763
10177,0.444122,0.182105,0.434291
10178,0.50909,0.183114,0.435891
10179,0.565503,0.186124,0.43997
10180,-0.475,0.231307,0.410977
10181,-0.441211,0.233663,0.437365
10182,-0.398409,0.22762,0.423356
10183,-0.348131,0.23107,0.41278
10184,-0.297495,0.229013,0.407541
10185,-0.246906,0.226998,0.417918
10186,-0.201393,0.22898,0.409623
10187,-0.149774,0.230325,0.398708
10188,-0.100073,0.231151,0.397023
10189,-0.0509969,0.23189,0.396736
10190,-0.00233453,0.232436,0.397361
10191,0.0462229,0.232995,0.398245
10192,0.0949484,0.233384,0.398389
10193,0.143943,0.233404,0.398576
10194,0.193318,0.233028,0.39861
10195,0.243254,0.232164,0.398665
10196,0.294123,0.230772,0.398971
10197,0.346714,0.228572,0.400144
10198,0.402537,0.224842,0.402369
10199,0.461968,0.221646,0.410397
10200,0.532559,0.214908,0.39917
10201,0.570426,0.22453,0.409904
10202,-0.475,0.270679,0.437728
10203,-0.427242,0.265815,0.468585
10204,-0.383326,0.273844,0.442436
10205,-0.329933,0.266589,0.44344
10206,-0.274546,0.271977,0.42976
10207,-0.225062,0.269248,0.432698
10208,-0.177227,0.276231,0.429265
10209,-0.128013,0.278695,0.429038
10210,-0.0789371,0.280857,0.428388
10211,-0.0293247,0.282581,0.427719
10212,0.0203626,0.283648,0.427192
10213,0.0700103,0.284094,0.42687
10214,0.119593,0.284007,0.426834
10215,0.169453,0.283619,0.42697
10216,0.219958,0.282783,0.427345
10217,0.271499,0.281199,0.428064
10218,0.32443,0.27834,0.42929
10219,0.378843,0.272681,0.430606
10220,0.440041,0.270313,0.44125
10221,0.513288,0.272289,0.426368
10222,0.555566,0.269011,0.415672
10223,-0.475,0.314241,0.408537
10224,-0.445885,0.30374,0.431973
10225,-0.395148,0.316112,0.416438
10226,-0.348011,0.313804,0.412549
10227,-0.296447,0.317871,0.403324
10228,-0.244776,0.317252,0.398135
10229,-0.195551,0.319359,0.398146
10230,-0.146893,0.321048,0.397997
10231,-0.0986005,0.322798,0.39877
10232,-0.0505216,0.324177,0.39944
10233,-0.00216205,0.324968,0.399551
10234,0.046367,0.325511,0.399755
10235,0.0948978,0.32574,0.399587
10236,0.143571,0.325491,0.39953
10237,0.192464,0.324875,0.399338
10238,0.241512,0.323764,0.39915
10239,0.290761,0.322104,0.399001
10240,0.340514,0.31963,0.399054
10241,0.392264,0.317474,0.400482
10242,0.447691,0.320265,0.420359
10243,0.491132,0.305234,0.398278
10244,-0.475,0.351,0.439092
10245,-0.428674,0.347783,0.446587
10246,-0.375679,0.360989,0.447743
10247,-0.326681,0.362692,0.43147
10248,-0.27601,0.367467,0.431191
10249,-0.22454,0.371363,0.429879
10250,-0.175018,0.373685,0.428327
10251,-0.124704,0.374465,0.428079
10252,-0.0752148,0.375544,0.427587
10253,-0.0263738,0.376056,0.427337
10254,0.0221544,0.376178,0.427006
10255,0.0706004,0.376026,0.426778
10256,0.11927,0.375816,0.426829
10257,0.168281,0.375531,0.426939
10258,0.21762,0.375043,0.427065
10259,0.267582,0.374108,0.427523
10260,0.318259,0.372467,0.428377
10261,0.369566,0.369606,0.429964
10262,0.419751,0.363481,0.431362
10263,0.50002,0.336552,0.427889
10264,0.542322,0.3415,0.43374
10265,-0.475,0.385263,0.414922
10266,-0.443209,0.403632,0.406567
10267,-0.389492,0.396194,0.415848
10268,-0.342225,0.404446,0.406367
10269,-0.290778,0.407524,0.403282
10270,-0.241475,0.412124,0.402671
10271,-0.196139,0.421079,0.400492
10272,-0.147328,0.416791,0.401215
10273,-0.0978209,0.4177,0.399352
10274,-0.0490928,0.420664,0.399795
10275,-0.00136745,0.42267,0.400229
10276,0.0465791,0.422367,0.39924
10277,0.0947587,0.421894,0.399563
10278,0.143316,0.421497,0.399648
10279,0.191861,0.421008,0.399257
10280,0.240729,0.419739,0.399177
10281,0.290057,0.418143,0.399323
10282,0.34009,0.416195,0.398974
10283,0.390415,0.411893,0.398479
10284,0.446775,0.413723,0.410266
10285,0.489399,0.386682,0.412748
10286,-0.475,0.427399,0.439818
10287,-0.416545,0.43298,0.440092
10288,-0.367225,0.463174,0.43452
10289,-0.316839,0.463741,0.435854
10290,-0.265839,0.473011,0.433783
10291,-0.218206,0.470013,0.434018
10292,-0.167167,0.471365,0.433283
10293,-0.120072,0.47904,0.43258
10294,-0.0727976,0.47847,0.431937
10295,-0.0251047,0.477389,0.430399
10296,0.0224213,0.476513,0.429861
10297,0.0702156,0.475274,0.429512
10298,0.118385,0.47479,0.430247
10299,0.166629,0.473751,0.429436
10300,0.215243,0.472685,0.429658
10301,0.26433,0.471129,0.429437
10302,0.314425,0.469817,0.43
10303,0.36584,0.467443,0.430267
10304,0.420483,0.461761,0.433171
10305,0.475,0.454092,0.425258
10306,0.488542,0.418396,0.439816
10307,-0.470215,0.465803,0.400621
10308,-0.433766,0.475,0.391289
10309,-0.377113,0.486846,0.394144
10310,-0.335313,0.485321,0.400331
10311,-0.286374,0.491359,0.394618
10312,-0.246348,0.525899,0.394901
10313,-0.204732,0.535998,0.384721
10314,-0.153744,0.515857,0.399326
10315,-0.0988873,0.518641,0.391657
10316,-0.0505217,0.521092,0.38891
10317,-0.00303808,0.522507,0.394387
10318,0.0451205,0.521839,0.394049
10319,0.0932303,0.521202,0.400087
10320,0.141539,0.521144,0.395342
10321,0.189506,0.520436,0.397981
10322,0.237884,0.519814,0.397681
10323,0.286587,0.518763,0.399006
10324,0.335822,0.518079,0.399091
10325,0.385211,0.51481,0.398457
10326,0.434492,0.526683,0.405302
10327,0.475003,0.501776,0.393975
10328,-0.315916,0.554785,0.443958
10329,-0.271871,0.541831,0.430291
10330,-0.218217,0.558859,0.425891
10331,-0.17309,0.565497,0.429237
10332,-0.124957,0.565812,0.416327
10333,-0.0748259,0.566279,0.415279
10334,-0.0266955,0.567018,0.419596
10335,0.0217785,0.567299,0.416785
10336,0.0698455,0.567827,0.420766
10337,0.117786,0.567776,0.419292
10338,0.16566,0.56741,0.421172
10339,0.21351,0.566921,0.421313
10340,0.261663,0.566108,0.422889
10341,0.309826,0.564954,0.423621
10342,0.3593,0.563662,0.423122
10343,0.407644,0.561476,0.430963
10344,0.459913,0.556388,0.436335
10345,0.4946,0.537023,0.421036
10346,-0.480312,-0.492563,0.469327
10347,-0.454726,-0.512505,0.490517
10348,-0.402174,-0.508326,0.479461
10349,-0.35578,-0.506916,0.479293
10350,-0.309852,-0.508223,0.479662
10351,-0.264328,-0.509971,0.480526
10352,-0.218842,-0.512062,0.482308
10353,-0.172068,-0.511851,0.485128
10354,-0.130444,-0.519976,0.484017
10355,-0.0742526,-0.489518,0.484722
10356,-0.0209241,-0.45344,0.494999
10357,0.0148475,-0.465678,0.453976
10358,0.0698446,-0.435122,0.437978
10359,0.117746,-0.490882,0.49245
10360,0.167082,-0.493285,0.486086
10361,0.210566,-0.492813,0.463425
10362,0.271001,-0.495927,0.493562
10363,0.316373,-0.487667,0.487884
10364,0.363245,-0.490365,0.489951
10365,0.407756,-0.492566,0.489609
10366,0.460923,-0.488019,0.483806
10367,0.509862,-0.482246,0.477116
10368,-0.474854,-0.452317,0.461571
10369,-0.432605,-0.468835,0.47825
10370,-0.383519,-0.461168,0.473458
10371,-0.336819,-0.460141,0.477193
10372,-0.290442,-0.462113,0.476596
10373,-0.2446,-0.4639,0.477058
10374,-0.199132,-0.467258,0.480947
10375,-0.154356,-0.460307,0.487219
10376,-0.114454,-0.484661,0.486767
10377,-0.0501852,-0.478945,0.395236
10378,-0.00573859,-0.497147,0.452513
10379,0.0620106,-0.446169,0.479646
10380,0.0910954,-0.494024,0.428544
10381,0.145431,-0.459971,0.484775
10382,0.19128,-0.456187,0.49655
10383,0.235342,-0.481626,0.494534
10384,0.290264,-0.479981,0.462348
10385,0.340751,-0.46529,0.460448
10386,0.401428,-0.45879,0.449371
10387,0.451576,-0.451,0.473977
10388,0.522207,-0.421468,0.447184
10389,0.545258,-0.458497,0.457475
10390,-0.475131,-0.405984,0.483434
10391,-0.415454,-0.411102,0.502281
10392,-0.365154,-0.40706,0.501854
10393,-0.314971,-0.40695,0.5043
10394,-0.265755,-0.412459,0.502392
10395,-0.215495,-0.417604,0.50527
10396,-0.160762,-0.409081,0.511639
10397,-0.137509,-0.390932,0.483719
10398,-0.0657043,-0.392103,0.462125
10399,-0.0361413,-0.392688,0.493539
10400,0.00307365,-0.414825,0.483067
10401,0.0698335,-0.402367,0.497767
10402,0.11311,-0.41259,0.468016
10403,0.165917,-0.414572,0.483313
10404,0.215128,-0.406485,0.469577
10405,0.264176,-0.404251,0.491727
10406,0.314696,-0.403059,0.494203
10407,0.36687,-0.408976,0.491423
10408,0.416825,-0.406666,0.474828
10409,0.46419,-0.402123,0.475
10410,0.517822,-0.39588,0.481432
10411,-0.475,-0.359576,0.465781
10412,-0.435468,-0.368854,0.492665
10413,-0.385987,-0.367444,0.477468
10414,-0.337659,-0.366478,0.481486
10415,-0.288741,-0.366841,0.485292
10416,-0.239999,-0.370079,0.478162
10417,-0.188834,-0.37403,0.476234
10418,-0.144962,-0.357478,0.520469
10419,-0.109465,-0.377136,0.453825
10420,-0.0468053,-0.358812,0.426953
10421,-0.0116099,-0.373037,0.45076
10422,0.043698,-0.344357,0.453122
10423,0.102611,-0.372098,0.485284
10424,0.144757,-0.373591,0.462403
10425,0.194261,-0.374182,0.474851
10426,0.252363,-0.37183,0.457825
10427,0.307022,-0.377327,0.456616
10428,0.356752,-0.373318,0.485232
10429,0.394995,-0.378588,0.454894
10430,0.457527,-0.368625,0.442228
10431,0.520038,-0.360313,0.445248
10432,0.558854,-0.357928,0.461032
10433,-0.47512,-0.314421,0.486418
10434,-0.444155,-0.316861,0.519459
10435,-0.399676,-0.319492,0.508591
10436,-0.356788,-0.319437,0.511996
10437,-0.311444,-0.320995,0.513404
10438,-0.266141,-0.320682,0.514391
10439,-0.218577,-0.31373,0.526298
10440,-0.175138,-0.321555,0.508355
10441,-0.12368,-0.319423,0.493983
10442,-0.0715052,-0.326283,0.438651
10443,-0.0241675,-0.320145,0.45577
10444,0.0131724,-0.317631,0.496251
10445,0.0625347,-0.317597,0.478367
10446,0.105462,-0.320684,0.496017
10447,0.159762,-0.31418,0.48876
10448,0.211347,-0.315316,0.495198
10449,0.25576,-0.319813,0.491028
10450,0.302129,-0.325874,0.489404
10451,0.359021,-0.316206,0.475
10452,0.420449,-0.312927,0.475
10453,0.467847,-0.318459,0.475
10454,0.517575,-0.314446,0.480801
10455,-0.475,-0.274298,0.464792
10456,-0.438426,-0.270003,0.495116
10457,-0.388292,-0.275413,0.484851
10458,-0.340503,-0.276438,0.488835
10459,-0.292509,-0.277804,0.490223
10460,-0.243544,-0.281538,0.491961
10461,-0.196249,-0.27178,0.505157
10462,-0.135573,-0.278062,0.483904
10463,-0.085075,-0.29982,0.410128
10464,-0.0637768,-0.277662,0.495133
10465,-0.00552163,-0.272929,0.448107
10466,0.0386213,-0.272787,0.481827
10467,0.0842645,-0.279464,0.496034
10468,0.150973,-0.280866,0.450135
10469,0.20221,-0.287729,0.452983
10470,0.252851,-0.28264,0.459907
10471,0.29438,-0.292947,0.475352
10472,0.337549,-0.290985,0.445207
10473,0.40305,-0.28552,0.44273
10474,0.463977,-0.281633,0.443597
10475,0.526,-0.275315,0.445866
10476,0.563175,-0.272717,0.462333
10477,-0.474924,-0.233402,0.49126
10478,-0.41461,-0.233285,0.519193
10479,-0.364194,-0.23494,0.517864
10480,-0.313344,-0.23517,0.519788
10481,-0.258527,-0.240176,0.523404
10482,-0.203358,-0.225214,0.524774
10483,-0.166645,-0.23775,0.496896
10484,-0.124531,-0.231441,0.4899
10485,-0.0751733,-0.241295,0.428138
10486,-0.0379695,-0.243495,0.49381
10487,0.00753185,-0.245298,0.483495
10488,0.0703739,-0.240895,0.48235
10489,0.112595,-0.235806,0.497101
10490,0.152294,-0.245671,0.484877
10491,0.211011,-0.241661,0.490433
10492,0.265507,-0.22931,0.475
10493,0.323289,-0.224449,0.475
10494,0.36974,-0.231483,0.475
10495,0.416258,-0.233525,0.475
10496,0.468445,-0.232946,0.475
10497,0.520719,-0.232152,0.479932
10498,-0.475,-0.193102,0.467832
10499,-0.441853,-0.194415,0.500116
10500,-0.389063,-0.194921,0.490736
10501,-0.34175,-0.194537,0.492682
10502,-0.294316,-0.196226,0.497145
10503,-0.245327,-0.196041,0.508467
